label,bucket_value,n,pos_rate,err_rate,FNR,FPR,bucket_type,variant
fake_scarcity,fravega,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,gadnic,4.0,0.25,0.25,1.0,0.0,source,MODEL
fake_scarcity,glowetta,2.0,0.5,0.5,1.0,0.0,source,MODEL
fake_scarcity,google,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,hospedium,1.0,1.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,hostinger,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,243.0,0.053497942386831275,0.0411522633744856,0.7692307692307693,0.0,source,MODEL
fake_scarcity,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,1.0,1.0,1.0,1.0,0.0,source,MODEL
fake_scarcity,kissmetric,1.0,1.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,la_nación,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,legacy_club,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,light_in_the_box,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,loned&carla,2.0,1.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,mercado_libre,2.0,1.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,niacinamide,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,nord_vpn,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,pazprofunda,4.0,0.5,0.25,0.5,0.0,source,MODEL
fake_scarcity,platzi,2.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,portsaid,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,puma,1.0,1.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,rappi,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,riot,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,shein,6.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,source,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,spotify,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,steam,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,stockcenter,1.0,1.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,temu,17.0,0.29411764705882354,0.17647058823529413,0.4,0.08333333333333333,source,MODEL
fake_scarcity,tienda_clic,1.0,1.0,1.0,1.0,0.0,source,MODEL
fake_scarcity,twitch,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,udemy,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,wish,6.0,0.16666666666666666,0.16666666666666666,1.0,0.0,source,MODEL
fake_scarcity,ynkore,1.0,0.0,0.0,0.0,0.0,source,MODEL
fake_scarcity,<=2,52.0,0.2692307692307692,0.09615384615384616,0.35714285714285715,0.0,len_words_bucket,SYSTEM
fake_scarcity,3-4,112.0,0.13392857142857142,0.044642857142857144,0.3333333333333333,0.0,len_words_bucket,SYSTEM
fake_scarcity,5-7,233.0,0.060085836909871244,0.02145922746781116,0.35714285714285715,0.0,len_words_bucket,SYSTEM
fake_scarcity,8-12,148.0,0.18243243243243243,0.11486486486486487,0.5925925925925926,0.008264462809917356,len_words_bucket,SYSTEM
fake_scarcity,13+,60.0,0.11666666666666667,0.1,0.8571428571428571,0.0,len_words_bucket,SYSTEM
fake_scarcity,DATE,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,MONEY,1.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,NUM,120.0,0.075,0.05,0.6666666666666666,0.0,ph_profile,SYSTEM
fake_scarcity,PEOPLE,81.0,0.07407407407407407,0.07407407407407407,1.0,0.0,ph_profile,SYSTEM
fake_scarcity,PEOPLE+NUM,9.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,SCARCITY,9.0,1.0,0.3333333333333333,0.3333333333333333,0.0,ph_profile,SYSTEM
fake_scarcity,SCARCITY+NUM,4.0,0.25,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,SCARCITY+PEOPLE,5.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,SCARCITY+SOCIAL_COUNT,10.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,SOCIAL_COUNT,11.0,0.09090909090909091,0.09090909090909091,1.0,0.0,ph_profile,SYSTEM
fake_scarcity,SOCIAL_COUNT+NUM,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,STOCK,17.0,1.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,STOCK+NUM,1.0,0.0,1.0,0.0,1.0,ph_profile,SYSTEM
fake_scarcity,TIMER,82.0,0.036585365853658534,0.024390243902439025,0.6666666666666666,0.0,ph_profile,SYSTEM
fake_scarcity,TIMER+DATE,1.0,1.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,TIMER+MONEY,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,TIMER+NUM,34.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,TIMER+PEOPLE,1.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
fake_scarcity,TIMER+SOCIAL_COUNT,2.0,0.5,0.5,1.0,0.0,ph_profile,SYSTEM
fake_scarcity,none,211.0,0.13744075829383887,0.08530805687203792,0.6206896551724138,0.0,ph_profile,SYSTEM
fake_scarcity,47street,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,820 compraron este artículo recientemente.,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Amazon,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Baeldung,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Bicycling.com,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Booklinen,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,ClickUp,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,CocaCola,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Delish,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Desconocido,53.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Despegar,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Dogsters,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,FashionNova,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,IA,11.0,0.09090909090909091,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,JuanMenorio,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,LaNacion,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,Logo,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,MyMedic,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,NeilPatel,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,RealTEA,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,TreatsPlease,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),22.0,1.0,0.7727272727272727,0.7727272727272727,0.0,source,SYSTEM
fake_scarcity,africamia_jeans,2.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,alevmayorista,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,aliexpress,3.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,amazon,2.0,0.5,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,aprendoseo,3.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,aruneshmathur_dark_patterns,121.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,audible,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,banggod,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,bbriw_cosmetics,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,bevrand,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,bidcom,5.0,0.4,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,boca,2.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,booking,4.0,0.75,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,boots,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,bozoom,2.0,0.5,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,coderhouse,5.0,0.6,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,communiTEA,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,comprasentacna,4.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,creciendo,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,crehana,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,desconocido,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,dexter,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,discordiapersa,2.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,domestika,3.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,duolingo,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,eBook,3.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,ebay,1.0,1.0,1.0,1.0,0.0,source,SYSTEM
fake_scarcity,email,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,etsy,5.0,0.4,0.2,0.5,0.0,source,SYSTEM
fake_scarcity,falabella,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,fravega,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,gadnic,4.0,0.25,0.25,1.0,0.0,source,SYSTEM
fake_scarcity,glowetta,2.0,0.5,0.5,1.0,0.0,source,SYSTEM
fake_scarcity,google,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,hospedium,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,hostinger,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,243.0,0.053497942386831275,0.0411522633744856,0.7692307692307693,0.0,source,SYSTEM
fake_scarcity,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,1.0,1.0,1.0,1.0,0.0,source,SYSTEM
fake_scarcity,kissmetric,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,la_nación,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,legacy_club,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,light_in_the_box,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,loned&carla,2.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,mercado_libre,2.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,niacinamide,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,nord_vpn,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,pazprofunda,4.0,0.5,0.25,0.5,0.0,source,SYSTEM
fake_scarcity,platzi,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,portsaid,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,puma,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,rappi,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,riot,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,shein,6.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,source,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,spotify,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,steam,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,stockcenter,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,temu,17.0,0.29411764705882354,0.17647058823529413,0.4,0.08333333333333333,source,SYSTEM
fake_scarcity,tienda_clic,1.0,1.0,1.0,1.0,0.0,source,SYSTEM
fake_scarcity,twitch,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,udemy,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
fake_scarcity,wish,6.0,0.16666666666666666,0.16666666666666666,1.0,0.0,source,SYSTEM
fake_scarcity,ynkore,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,<=2,52.0,0.0,0.019230769230769232,0.0,0.019230769230769232,len_words_bucket,MODEL
shaming,3-4,112.0,0.11607142857142858,0.125,0.38461538461538464,0.09090909090909091,len_words_bucket,MODEL
shaming,5-7,233.0,0.15879828326180256,0.004291845493562232,0.0,0.00510204081632653,len_words_bucket,MODEL
shaming,8-12,148.0,0.14189189189189189,0.006756756756756757,0.0,0.007874015748031496,len_words_bucket,MODEL
shaming,13+,60.0,0.016666666666666666,0.0,0.0,0.0,len_words_bucket,MODEL
shaming,DATE,2.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,MONEY,1.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,NUM,120.0,0.016666666666666666,0.0,0.0,0.0,ph_profile,MODEL
shaming,PEOPLE,81.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,PEOPLE+NUM,9.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,SCARCITY,9.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,SCARCITY+NUM,4.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,SCARCITY+PEOPLE,5.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,SCARCITY+SOCIAL_COUNT,10.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,SOCIAL_COUNT,11.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,SOCIAL_COUNT+NUM,2.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,STOCK,17.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,STOCK+NUM,1.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,TIMER,82.0,0.012195121951219513,0.0,0.0,0.0,ph_profile,MODEL
shaming,TIMER+DATE,1.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,TIMER+MONEY,2.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,TIMER+NUM,34.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,TIMER+PEOPLE,1.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,TIMER+SOCIAL_COUNT,2.0,0.0,0.0,0.0,0.0,ph_profile,MODEL
shaming,none,211.0,0.32701421800947866,0.08056872037914692,0.07246376811594203,0.08450704225352113,ph_profile,MODEL
shaming,47street,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,820 compraron este artículo recientemente.,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,Amazon,2.0,0.0,0.5,0.0,0.5,source,MODEL
shaming,Baeldung,1.0,1.0,1.0,1.0,0.0,source,MODEL
shaming,Bicycling.com,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,Booklinen,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,ClickUp,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,CocaCola,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,Delish,2.0,0.5,0.0,0.0,0.0,source,MODEL
shaming,Desconocido,53.0,0.37735849056603776,0.11320754716981132,0.1,0.12121212121212122,source,MODEL
shaming,Despegar,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,Dogsters,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,FashionNova,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,IA,11.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,JuanMenorio,1.0,0.0,1.0,0.0,1.0,source,MODEL
shaming,LaNacion,1.0,0.0,1.0,0.0,1.0,source,MODEL
shaming,Logo,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,MyMedic,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,NeilPatel,2.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,RealTEA,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,TreatsPlease,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),22.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,africamia_jeans,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,alevmayorista,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,aliexpress,3.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,amazon,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,aprendoseo,3.0,0.0,1.0,0.0,1.0,source,MODEL
shaming,aruneshmathur_dark_patterns,121.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,audible,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,banggod,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,bbriw_cosmetics,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,bevrand,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,bidcom,5.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,boca,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,booking,4.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,boots,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,bozoom,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,coderhouse,5.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,communiTEA,1.0,1.0,0.0,0.0,0.0,source,MODEL
shaming,comprasentacna,4.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,creciendo,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,crehana,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,desconocido,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,dexter,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,discordiapersa,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,domestika,3.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,duolingo,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,eBook,3.0,0.3333333333333333,0.3333333333333333,1.0,0.0,source,MODEL
shaming,ebay,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,email,1.0,0.0,1.0,0.0,1.0,source,MODEL
shaming,etsy,5.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,falabella,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,fravega,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,gadnic,4.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,glowetta,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,google,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,hospedium,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,hostinger,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,243.0,0.14814814814814814,0.00823045267489712,0.027777777777777776,0.004830917874396135,source,MODEL
shaming,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,kissmetric,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,la_nación,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,legacy_club,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,light_in_the_box,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,loned&carla,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,mercado_libre,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,niacinamide,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,nord_vpn,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,pazprofunda,4.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,platzi,2.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,portsaid,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,puma,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,rappi,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,riot,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,shein,6.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,source,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,spotify,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,steam,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,stockcenter,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,temu,17.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,tienda_clic,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,twitch,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,udemy,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,wish,6.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,ynkore,1.0,0.0,0.0,0.0,0.0,source,MODEL
shaming,<=2,52.0,0.0,0.0,0.0,0.0,len_words_bucket,SYSTEM
shaming,3-4,112.0,0.11607142857142858,0.125,0.38461538461538464,0.09090909090909091,len_words_bucket,SYSTEM
shaming,5-7,233.0,0.15879828326180256,0.004291845493562232,0.0,0.00510204081632653,len_words_bucket,SYSTEM
shaming,8-12,148.0,0.14189189189189189,0.006756756756756757,0.0,0.007874015748031496,len_words_bucket,SYSTEM
shaming,13+,60.0,0.016666666666666666,0.0,0.0,0.0,len_words_bucket,SYSTEM
shaming,DATE,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,MONEY,1.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,NUM,120.0,0.016666666666666666,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,PEOPLE,81.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,PEOPLE+NUM,9.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,SCARCITY,9.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,SCARCITY+NUM,4.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,SCARCITY+PEOPLE,5.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,SCARCITY+SOCIAL_COUNT,10.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,SOCIAL_COUNT,11.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,SOCIAL_COUNT+NUM,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,STOCK,17.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,STOCK+NUM,1.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,TIMER,82.0,0.012195121951219513,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,TIMER+DATE,1.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,TIMER+MONEY,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,TIMER+NUM,34.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,TIMER+PEOPLE,1.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,TIMER+SOCIAL_COUNT,2.0,0.0,0.0,0.0,0.0,ph_profile,SYSTEM
shaming,none,211.0,0.32701421800947866,0.07582938388625593,0.07246376811594203,0.07746478873239436,ph_profile,SYSTEM
shaming,47street,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,820 compraron este artículo recientemente.,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,Amazon,2.0,0.0,0.5,0.0,0.5,source,SYSTEM
shaming,Baeldung,1.0,1.0,1.0,1.0,0.0,source,SYSTEM
shaming,Bicycling.com,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,Booklinen,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,ClickUp,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,CocaCola,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,Delish,2.0,0.5,0.0,0.0,0.0,source,SYSTEM
shaming,Desconocido,53.0,0.37735849056603776,0.09433962264150944,0.1,0.09090909090909091,source,SYSTEM
shaming,Despegar,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,Dogsters,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,FashionNova,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,IA,11.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,JuanMenorio,1.0,0.0,1.0,0.0,1.0,source,SYSTEM
shaming,LaNacion,1.0,0.0,1.0,0.0,1.0,source,SYSTEM
shaming,Logo,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,MyMedic,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,NeilPatel,2.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,RealTEA,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,TreatsPlease,1.0,1.0,0.0,0.0,0.0,source,SYSTEM
shaming,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),22.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,africamia_jeans,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,alevmayorista,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,aliexpress,3.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,amazon,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,aprendoseo,3.0,0.0,1.0,0.0,1.0,source,SYSTEM
shaming,aruneshmathur_dark_patterns,121.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,audible,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,banggod,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,bbriw_cosmetics,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,bevrand,1.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,bidcom,5.0,0.0,0.0,0.0,0.0,source,SYSTEM
shaming,boca,2.0,0.0,0.0,0.0,0.0,source,SYSTEM
